id,image_id,#日本語(原文),#やさしい日本語
111504,419867,食品売り場の黒いピラミッド状の棚に並んだバナナ,店にバナナが並ぶ。
111509,210564,地面に直接置かれた無数のバッグ,地に荷物がたくさんある。
111606,540466,赤い傘をさしている女性が立っている,赤い傘の女性が立つ。
111710,302222,帽子をかぶった男性がベンチに座っている銅像がある,椅子に座る帽子の男の形がある。
111986,333240,何も乗っていないプレーンのピザ,食べ物がある。皿に食べ物がある。
112060,163290,動物園でめいめいエサを食べる動物達,動物園に動物がいる。動物が食べ物を食べる。
112239,156071,鉄柵の通路の真ん中でヤギに抱き付く黒いヘルメットの子供,黒い帽子の子供が動物に体をつける。
112304,214200,STOPの標識にeating animalsのステッカーが貼られている,止まる看板に文字の紙がついている。
112311,349678,時計台の時計の上にGO BY TRAINと書かれている,時計の上に文字がある。
112421,551648,草地で携帯電話を両手で抱える上半身裸のブロンドの幼児,草の上に小さい子供がいる。子供が電話を持つ。
112424,47886,男性が縫いぐるみを胸につけている,男性の胸に人形がある。
112485,357478,スキースクールのゼッケンをつけたスキーウェアの少年達,番号のある少年がいる。雪の上で板で滑る。
112569,34139,GOD BLESS AMERICA像の前で、男性が女性の肩を抱いている,文字のある物の前に男と女がいる。男が女の肩に手をつける。
112578,86913,シルバーのシューズを履いた男性がテニスのサーブを打つ瞬間,男性がテニスでボールを打つ。
112671,99928,青空の下自然の中羊たちが散らばっている,青い空の下に動物がいる。動物がいろんな所にいる。
112718,166320,たくさんの果物や実などが売り場がある,果物がたくさんある。店がある。
112855,448690,青空と米空軍輸送機の垂直尾翼,青い空に空の物がある。
112899,234719,サンタの帽子をかぶった犬が寝そべっている,帽子の犬が寝る。
113282,409929,ひも靴をはいた男性がスケートボードをしている,靴の男が板で滑る。
113459,152795,柵からはみ出して実るバナナとひょうたん,木の近くにバナナがある。
113667,421478,この男性の身に付けている物で一番高価な物はメガネだ,男性がいる。男性の眼鏡がある。
113746,170862,建物に男性の顔の彫刻がつけてある,建物に男性の顔がある。
113955,90367,犬が三角の帽子を被って座っている,犬の頭に帽子がある。犬が座る。
114003,93437,タグのついた帽子をかぶっているおじいちゃん,老人の頭に帽子がある。
114136,181403,デニムのスカートの裾にネクタイの先が付けられている,スカートにネクタイがある。
114153,315434,赤いコーンにNO PARKINGの看板がついている,赤い物に看板がある。看板に文字がある。
114186,326970,帽子をかぶった男性が座っている,男の頭に帽子がある。男が座る。
114217,7682,付け髭をつけた人がこちらを向いている,口に毛がある人がこちらを見る。
114318,432488,黒いヘルメットを被った男性がスキーをしている,黒い帽子の男が雪の上で滑る。
114483,91495,倒れた選手の横でグローブをつけた選手がジャンプしている,選手が下にいる。別の選手が飛ぶ。手に道具がある。
114751,530383,仮面をつけた人がこちらを向いている,顔に物がある人がこちらを見る。
114772,297683,ピンクの蝶ネクタイを締めている,ピンクのネクタイがある。
114781,80145,雪道でジャンバーを着た男性がスキーを履いて立っている,雪の道で男性が立つ。足に板がある。
114879,150144,赤いかさをさしてドレスを着た人がいる,赤い傘を持つ人がいる。服がある。
114883,531532,女性二人がwiiリモコンを握って遊んでいる,女性が二人いる。手に道具がある。ゲームで遊ぶ。
114895,293888,スーツを着た男性がイヤホンマイクをつけている,服の男性がいる。耳にイヤホンがある。
114932,92167,一羽の鳥が羽を広げて飛んでいる,鳥が飛ぶ。羽がある。
114994,335041,雪に埋もれた車の横をスキー板を履いた男性が歩いている,雪のそばに車がある。男の足に板がある。男が歩く。
115011,140545,赤くて細長い食べ物がお皿に盛りつけられている,赤い食べ物が皿にある。
115313,197263,柄模様のネクタイをつけている,ネクタイがある。
115332,101985,白いシャツの少年が蹴り上げた足が、ブルーのシャツの少年の顔に当たっている,子供が二人いる。足が顔に当たる。
115365,7789,網タイツを履いた女性がベッドにあおむけに寝ている,女性がベッドに寝る。
115398,403995,ミニスカートをはいた人達が傘を差して歩いている,人々が傘を持つ。人々が歩く。
115458,370266,白い柵に囲まれた中で羊たちが草を食べている,白い中に動物がいる。動物が草を食べる。
115500,65375,水上にカナダの国旗がたくさんついた赤い船があり、その船のそばにカナダの国旗をつけた小さなボートに乗った人がいる,赤い船がある。船に大きい布がたくさんある。そばに小さい水の上の物がある。人がそれに乗る。
115610,37322,KTMはオーストリアで、アウディはドイツ,文字がある。
115627,261068,動物たちの臭いに鼻が曲がりそう,動物がいる。
115662,32056,エンジのネクタイを締めた男性が立っている,ネクタイの男性が立つ。
115720,574783,雪山でゴーグルをつけた男性が座っている,雪の山で男性が座る。目に眼鏡がある。
115736,128812,クッキーを焼いている途中のオーブン,熱い道具がある。
